,inspection_date,inspector,number_of_violations,violations,zip_code,house_numbers,categories,transactions,distance,review_count,longitude,latitude,name,sector,district,total_score,rating,price,establishment_x,establishment_y,address_x,address_y,trimmed_name_x,trimmed_name_y,clean_address_x,clean_address_y,address_distance,name_distance
788,2019-03-12,Sumner Bumgardner,3,"['21', '29', '32']",78212,1706,"['Breakfast & Brunch', 'Mexican', 'Cafes']","['pickup', 'delivery']",5889.359796510958,74.0,-98.491571,29.445335999999998,Regio Cafe,19,C,96,4.0,$,regio cafe inc,Regio Cafe,1706 mc cullough av ,1706 mccullough ave,regio cafe inc,regio cafe,mc cullough,mcculloughe,2,4
789,2019-12-05 00:00:00,Kassandra Aguilar,6,"['15', '28', '32', '32', '39', '42']",78210,1303,['Mexican'],[],10752.274056947497,11.0,-98.473439,29.404560999999998,Taqueria Los Dos Laredos,20,C,91,3.5,$,taqueria los dos laredos,Taqueria Los Dos Laredos,1303 hackberry st s ,1303 s hackberry,taqueri  dos laredos,taqueri  dos laredos,hackberry,s hackberry,2,0
790,2019-11-01,Sumner Bumgardner,7,"['10', '21', '27', '28', '29', '30', '36']",78212,1706,"['Breakfast & Brunch', 'Mexican', 'Cafes']","['pickup', 'delivery']",5889.359796510958,74.0,-98.491571,29.445335999999998,Regio Cafe,19,C,93,4.0,$,regio cafe inc,Regio Cafe,1706 mc cullough av ,1706 mccullough ave,regio cafe inc,regio cafe,mc cullough,mcculloughe,2,4
791,2019-07-05,Lauren Schumacher,11,"['28', '31', '35', '36', '37', '39', '39', '39', '42', '45', '47']",78205,849,['Japanese'],['delivery'],8352.504585892644,28.0,-98.484511,29.423976,Little Tokyo,22,C,90,2.0,$,little tokyo,Little Tokyo,849 commerce st e ,849 e commerce st,little tokyo,little tokyo,commerce,e commerce,2,0
792,2019-11-05,Erica Arreola,0,[],78204,226,"['Pizza', 'Italian', 'Burgers']",['delivery'],9955.501067088771,70.0,-98.50017,29.405720000000002,Jimmy's Family Pizza,23,C,100,3.0,$$,jimmy's family pizza,Jimmy's Family Pizza,226 fest st e ,226 e fest st,jimmy's family pizza,jimmys family pizza,fest,e fest,2,1
793,2019-03-13,Kassandra Aguilar,3,"['31', '32', '45']",78202,1141,"['Dive Bars', 'Sports Bars']",[],8747.795938186371,44.0,-98.47900390625,29.421974182128896,Alibis' Sports & Spirits,20,C,95,4.0,$,alibis' sports and spirits,Alibis' Sports & Spirits,1141 commerce st e ,1141 e commerce st,alibis' sports and spirits,alibis sports  spirits,commerce,e commerce,2,4
794,2019-01-25,Lauren Schumacher,1,['47'],78212,516,"['Burgers', 'Fast Food']",['delivery'],6181.683389952967,34.0,-98.4996726,29.440344800000002,Whataburger,35,D,100,2.5,$,whataburger #1055,Whataburger,516 cypress st w ,516 w cypress,whataburger #1055,whataburger,cypress,w cypress,2,6
795,2019-09-17,Jacob Johanson,10,"['7', '18', '18', '18', '22', '28', '34', '39', '45', '45']",78212,5305,['Thai'],"['pickup', 'delivery']",2693.117325021185,196.0,-98.49226549780208,29.479767769393302,YaYa's Thai Restaurant,18,B,89,4.0,$$,yaya's thai restaurant,YaYa's Thai Restaurant,5305 mc cullough av ,5305 mccullough ave,yaya's thai restaurant,yayas thai restaurant,mc cullough,mcculloughe,2,1
796,2019-09-17,Diana Garcia,2,"['28', '30']",78209,999,"['Meat Shops', 'Sandwiches', 'Delis']",[],4606.36234091088,11.0,-98.467101,29.499019,Honey Baked Ham Company,11,B,98,3.5,$$$,honey baked ham company #,Honey Baked Ham Company,999 basse e ,999 e basse,honey baked ham company #,honey baked ham company,basse,e basse,2,2
797,2019-09-17,Kassandra Aguilar,1,['10'],78210,1913,['Olive Oil'],[],11482.057147405134,16.0,-98.4736449,29.3974695,San Antonio's Gourmet Olive Oils,20,C,100,5.0,$$,san antonios gourmet olive oils,San Antonio's Gourmet Olive Oils,1913 hackberry st s ,1913 s hackberry st,s antonios gourmet olive oils,s antonios gourmet olive oils,hackberry,s hackberry,2,0
798,2019-07-11,Cicily Martinez,3,"['18', '32', '36']",78212,607,"['Bakeries', 'Breakfast & Brunch', 'Sandwiches']","['delivery', 'pickup']",5021.570102617962,146.0,-98.49956999999999,29.451179999999997,Scratch Kitchen,35,D,94,4.5,$$,scratch kitchen,Scratch Kitchen,607 russell pl w ,607 w russell pl,scratch kitchen,scratch kitchen,russell pl,w russell pl,2,0
799,2019-03-18,Bamba Njie,6,"['2', '18', '28', '33', '43', '47']",78204,1014,['Asian Fusion'],['delivery'],9280.067795771165,768.0,-98.490830947402,29.4135441917695,Hot Joy,27,C,93,3.5,$$,hot joy,Hot Joy,1014 alamo st s ,1014 s alamo st,hot joy,hot joy,alamo,s alamo,2,0
800,2019-03-12,Bamba Njie,12,"['2', '3', '9', '18', '21', '22', '27', '29', '38', '43', '43', '45']",78210,1032,['Mexican'],['delivery'],9754.120607231072,367.0,-98.48679,29.410109999999996,Torres Taco Haven,27,C,87,3.0,$,torres taco haven #1,Torres Taco Haven,1032 presa st s ,1032 s presa,torres taco haven #1,torres taco haven,presa,s presa,2,3
801,2019-03-04,Lauren Schumacher,2,"['7', '35']",78205,849,"['Drugstores', 'Convenience Stores', 'Souvenir Shops']",[],8378.405704894507,2.0,-98.48441770000001,29.4237577,RiverCenter Drug Store,22,C,96,3.0,$,rivercenter drug store ii,RiverCenter Drug Store,849 commerce st e ,849 e commerce st,rivercenter drug store ii,rivercenter drug store,commerce,e commerce,2,3
802,2019-09-13,Jacob Johanson,1,['31'],78212,5251,['Mexican'],[],2720.1551042334463,61.0,-98.49276021122931,29.478834750244104,Mixtli,18,B,98,4.0,$$$$,mixtli,Mixtli,5251 mc cullough av ,5251 mccullough ave,mixtli,mixtli,mc cullough,mcculloughe,2,0
803,2019-09-05,William Emminger,2,"['1', '42']",78227,7046,['Chinese'],[],14624.715556503439,24.0,-98.6288746393072,29.408631628185702,China Rose,33,D,96,3.0,$,china rose #,China Rose,7046 military dr w ,7046 w military dr,chin rose #,chin rose,military,w military,2,2
804,2019-03-04,Diana Garcia,6,"['30', '32', '33', '35', '45', '47']",78209,999,"['Breakfast & Brunch', 'Tacos']",['delivery'],4265.384486148027,862.0,-98.47049662053249,29.497745088639302,Torchy's Tacos,11,B,93,4.0,$,torchys tacos,Torchy's Tacos,999 basse e ,999 e basse rd,torchys tacos,torchys tacos,basse,e basse,2,0
805,2019-01-24,Lauren Schumacher,11,"['10', '28', '33', '35', '35', '36', '39', '39', '39', '39', '47']",78204,1414,"['Pizza', 'American (New)', 'Tapas/Small Plates']","['pickup', 'delivery']",9571.434425232646,665.0,-98.495517,29.409946,Stella Public House,27,C,86,4.0,$$,stella public house,Stella Public House,1414 alamo st s ,1414 s alamo st,stell public house,stell public house,alamo,s alamo,2,0
806,2019-11-01,Lauren Schumacher,2,"['47', '47']",78205,510,"['Desserts', 'Ice Cream & Frozen Yogurt']",[],8778.122971094055,60.0,-98.4880464,29.419104700000002,Paleteria San Antonio,22,C,99,4.0,$,paleteria san antonio,Paleteria San Antonio,510 alamo st s ,510 s alamo st,paleteri s antonio,paleteri s antonio,alamo,s alamo,2,0
807,2019-11-13 00:00:00,Bamba Njie,2,"['43', '45']",78204,1004,"['Bars', 'Barbeque']",['delivery'],9241.726534719217,304.0,-98.49063000000001,29.413970000000003,B&D Ice House,27,C,98,4.0,$$,b & d ice house,B&D Ice House,1004 alamo st s ,1004 s alamo st,b & d ice house,bd ice house,alamo,s alamo,2,3
808,2019-07-26,Sumner Bumgardner,2,"['28', '34']",78205,152,"['American (Traditional)', 'Modern European', 'Caterers']",['delivery'],7657.294011292648,248.0,-98.49154,29.42854,Restaurant Gwendolyn,19,C,97,4.5,$$$$,restaurant gwendolyn,Restaurant Gwendolyn,152 pecan st e ,152 e pecan st,restaurant gwendolyn,restaurant gwendolyn,pecan,e pecan,2,0
809,2019-09-13,Kassandra Aguilar,5,"['10', '31', '43', '43', '45']",78202,1226,['Italian'],"['pickup', 'delivery']",8484.504190359785,434.0,-98.478092,29.424994,Spaghetti Warehouse,20,C,94,2.5,$$,spaghetti warehouse,Spaghetti Warehouse,1226 houston st e ,1226 e houston st,spaghetti warehouse,spaghetti warehouse,houston,e houston,2,0
810,2019-03-06,Lauren Schumacher,7,"['2', '9', '31', '31', '38', '39', '47']",78205,400,['Pizza'],['delivery'],7986.163583306601,140.0,-98.488484,29.426254999999998,Playland,22,C,90,4.0,$$,playland,Playland,400 houston st e ,400 e houston st,playland,playland,houston,e houston,2,0
811,2019-09-13,Kassandra Aguilar,3,"['34', '35', '40']",78202,218,"['Gluten-Free', 'Vegetarian', 'Soul Food']",['delivery'],8756.461609839274,348.0,-98.47598,29.423140000000004,Sweet Yams,20,C,98,4.5,$,sweet yams,Sweet Yams,218 cherry st n ,218 n cherry st,sweet yams,sweet yams,cherry,n cherry,2,0
812,2019-09-17,Bamba Njie,3,"['42', '45', '45']",78205,101,['Barbeque'],['delivery'],7940.300340002883,40.0,-98.49394000000001,29.425309999999996,Bill Miller Bar-B-Q,27,C,98,2.5,$,bill miller bbq #45,Bill Miller Bar-B-Q,101 commerce st w ,101 w commerce,bill miller bbq #45,bill miller barbq,commerce,w commerce,2,6
813,2019-03-13,Erica Arreola,1,['21'],78207,2316,"['Shaved Ice', 'Ice Cream & Frozen Yogurt']",['delivery'],9138.397666510642,13.0,-98.51966223567621,29.412382259539598,Oasis Tropical Frutería,23,C,100,3.5,$,oasis tropical fruteria,Oasis Tropical Frutería,2316 laredo st s ,2316 s laredo st,oasis tropical fruteria,oasis tropical frutería,laredo,s laredo,2,1
814,2019-07-24,John Payelle,1,['19'],78249,15715,['Seafood'],['delivery'],13075.05036858844,296.0,-98.5967249795794,29.5876979858969,Pappadeaux Seafood Kitchen,4,A,97,3.5,$$,pappadeaux seafood kitchen,Pappadeaux Seafood Kitchen,15715 ih 10 w ,15715 i-10 w,pappadeaux seafood kitchen,pappadeaux seafood kitchen,ih 10,i-10,2,0
815,2019-09-13,Diana Garcia,3,"['30', '35', '38']",78209,255,"['Breakfast & Brunch', 'Coffee & Tea', 'Sandwiches']",['delivery'],3343.5460176585248,954.0,-98.47986486232911,29.493841050607,"Snooze, An A.M. Eatery",11,B,98,4.0,$$,snooze am eatery,"Snooze, An A.M. Eatery",255 basse e ,255 e basse rd,snooze am eatery,"snooze,  a.m. eatery",basse,e basse,2,4
816,2019-07-24,Mario Cavazos,6,"['2', '22', '33', '41', '45', '46']",78207,1901,['Mexican'],['delivery'],7461.080923225015,6.0,-98.5157,29.42735,Las Delicias Tacos #2,28,D,95,3.5,$,las delicias tacos #2,Las Delicias Tacos #2,1901 commerce st w ,1901 w commerce st, delicias tacos #2, delicias tacos 2,commerce,w commerce,2,1
817,2019-07-24,Mario Cavazos,4,"['2', '9', '18', '34']",78207,903,['Chinese'],"['delivery', 'pickup']",8462.871466552333,18.0,-98.52839,29.419359999999998,Kong's Express,28,D,93,3.0,$,kong's express,Kong's Express,903 zarzamora s ,903 s zarzamora st,kong's express,kongs express,zarzamora,s zarzamora,2,1
818,2019-11-04,John Payelle,0,[],78249,15715,['Seafood'],['delivery'],13075.05036858844,296.0,-98.5967249795794,29.5876979858969,Pappadeaux Seafood Kitchen,4,A,100,3.5,$$,pappadeaux seafood kitchen,Pappadeaux Seafood Kitchen,15715 ih 10 w ,15715 i-10 w,pappadeaux seafood kitchen,pappadeaux seafood kitchen,ih 10,i-10,2,0
819,2019-03-12,William Emminger,6,"['31', '35', '39', '39', '41', '42']",78227,7470,"['Pizza', 'Italian']",[],14066.733706722342,8.0,-98.6295251,29.417430100000004,Little Caesar's Pizza,33,D,94,2.0,$,little caesars pizza #44 #,Little Caesar's Pizza,7470 military dr w ,7470 w military dr,little caesars pizz #44 #,little caesars pizza,military,w military,2,6
820,2019-11-01,Sumner Bumgardner,7,"['10', '21', '27', '28', '29', '30', '36']",78212,1706,"['Breakfast & Brunch', 'Mexican', 'Cafes']","['delivery', 'pickup']",5889.359796510958,74.0,-98.491571,29.445335999999998,Regio Cafe,19,C,93,4.0,$,regio cafe inc,Regio Cafe,1706 mc cullough av ,1706 mccullough ave,regio cafe inc,regio cafe,mc cullough,mcculloughe,2,4
821,2019-07-24,Mario Cavazos,2,"['29', '41']",78207,1422,['Mexican'],['delivery'],7563.443816779134,33.0,-98.510632,29.4265255,Cafe Don Juan,28,D,97,4.5,$,cafe don juan,Cafe Don Juan,1422 commerce st w ,1422 w commerce st,cafe d juan,cafe d juan,commerce,w commerce,2,0
822,2019-03-06,Bamba Njie,6,"['2', '3', '9', '27', '28', '32']",78204,402,['Tacos'],['delivery'],9355.855540842776,90.0,-98.50574,29.41055,Eddie's Taco House,27,C,91,4.0,$,eddies taco house,Eddie's Taco House,402 cevallos st w ,402 w cevallos,eddies taco house,eddies taco house,cevallos,w cevallos,2,0
823,2019-03-05,Lauren Schumacher,8,"['7', '23', '31', '31', '31', '39', '39', '47']",78205,727,"['Wine Bars', 'Cocktail Bars', 'Pizza']",['delivery'],9008.597795911266,67.0,-98.48886,29.416559999999997,QPV Queso Pan Y Vino,22,C,91,4.5,$$,queso pan y vino,QPV Queso Pan Y Vino,727 alamo st s ,727 s alamo st,queso p y vino,qpv queso p y vino,alamo,s alamo,2,4
824,2019-11-13 00:00:00,Cicily Martinez,2,"['3', '35']",78212,1017,"['Yoga', 'Gluten-Free', 'Breakfast & Brunch']",['delivery'],6708.979656191175,421.0,-98.5005084425211,29.4353283879293,5 Points Local,35,D,96,4.5,$$,5 points local,5 Points Local,1017 flores st n ,1017 n flores st,5 points local,5 points local,flores,n flores,2,0
825,2019-11-12 00:00:00,RYAN DAVIS,0,[],78230,11745,"['Bakeries', 'Desserts']",[],8924.858908461058,53.0,-98.58256762726141,29.5485129949591,Tiff's Treats,9,A,100,4.5,$,tiffs treats,Tiff's Treats,11745 ih 10 w ,11745 n ih 10 w,tiffs treats,tiffs treats,ih 10,n ih 10,2,0
826,2019-03-05,Bamba Njie,13,"['2', '3', '9', '18', '21', '22', '28', '29', '31', '34', '36', '38', '39']",78210,800,['Italian'],['pickup'],9091.429947175797,237.0,-98.48902468937192,29.4157202119097,La Focaccia Italian Grill,27,C,80,3.5,$$,la focaccia italian grill,La Focaccia Italian Grill,800 alamo st s ,800 s alamo st,l focacci itali grill,l focacci itali grill,alamo,s alamo,2,0
827,2019-09-13,Sumner Bumgardner,6,"['21', '24', '28', '29', '30', '46']",78215,520,"['Seafood', 'Bars', 'Fish & Chips']",['delivery'],6895.410496210005,331.0,-98.4745635986328,29.4429988861084,Santa Shack,19,C,95,3.0,$$,shuck shack,Santa Shack,520 grayson st e ,520 e grayson st,shuck shack,sant shack,grayson,e grayson,2,4
828,2019-11-12 00:00:00,Cicily Martinez,7,"['9', '18', '28', '31', '31', '32', '43']",78212,1416,"['Pubs', 'Gay Bars']",[],6118.720486509833,61.0,-98.4939,29.442290000000003,Sparky's Pub,35,D,87,3.5,$$,sparkys pub,Sparky's Pub,1416 main av n ,1416 n main,sparkys pub,sparkys pub,main,n main,2,0
829,2019-03-05,Bamba Njie,3,"['2', '21', '35']",78205,114,"['Bars', 'Coffee & Tea', 'Breakfast & Brunch']",['delivery'],7842.976133502223,124.0,-98.4933437,29.426305100000004,Rosella at the Rand,27,C,99,4.0,$$,rosella at the rand,Rosella at the Rand,114 houston st e ,114 e houston st,rosell at  rand,rosell at  rand,houston,e houston,2,0
830,2019-11-04,Bamba Njie,4,"['18', '19', '42', '47']",78205,155,"['Lounges', 'Burgers', 'American (Traditional)']","['restaurant_reservation', 'pickup']",8054.697723522756,2509.0,-98.49176837546308,29.424733415479196,The Esquire Tavern,27,C,92,4.0,$$,esquire tavern,The Esquire Tavern,155 commerce st e ,155 e commerce st,esquire tavern, esquire tavern,commerce,e commerce,2,1
831,2019-06-11,Diana Garcia,14,"['9', '14', '19', '21', '28', '29', '30', '31', '35', '37', '38', '39', '41', '45']",78216,7231,"['Mexican', 'Tex-Mex']",['delivery'],2662.292542471431,131.0,-98.49985,29.51473,Teka Molino,11,B,75,4.0,$,teka molino,Teka Molino,7231 san pedro av ,7231 san pedro ave,tek molino,tek molino,san pedro,san pedroe,1,0
832,2019-06-10,Jeffrey Carrizales,9,"['2', '3', '18', '19', '31', '35', '36', '45', '47']",78229,8522,"['Seafood', 'Cajun/Creole']",['delivery'],6316.622174469734,207.0,-98.57269000000001,29.52003,Dry Dock Oyster Bar,7,A,95,3.0,$$,dry dock oyster bar,Dry Dock Oyster Bar,8522 fredsbg rd ,8522 fredericksburg rd,dry dock oyster bar,dry dock oyster bar,fredricksburg,fredericksburg,1,0
833,2019-09-25,Debra Hernandez,2,"['2', '42']",78201,1815,"['Pizza', 'Chicken Wings', 'Cocktail Bars']","['delivery', 'pickup']",3764.369219942365,155.0,-98.5233,29.461479999999998,Deco Pizzeria,34,D,100,3.5,$$,deco pizzeria,Deco Pizzeria,1815 fredsbg rd ,1815 fredericksburg rd,deco pizzeria,deco pizzeria,fredricksburg,fredericksburg,1,0
834,2019-06-11,Jeffrey Carrizales,6,"['2', '3', '9', '9', '18', '19']",78229,8498,"['Thai', 'Sushi Bars', 'Asian Fusion']","['pickup', 'delivery']",6312.143146626147,165.0,-98.5723704017283,29.5204670851201,Dahlia Thai Cuisine,7,A,97,3.5,$$,dahlia thai cuisine,Dahlia Thai Cuisine,8498 fredsbg rd ,8498 fredericksburg rd,dahli thai cuisine,dahli thai cuisine,fredricksburg,fredericksburg,1,0
835,2019-09-25,Debra Hernandez,2,"['2', '42']",78201,1815,"['Pizza', 'Chicken Wings', 'Cocktail Bars']","['pickup', 'delivery']",3764.369219942365,155.0,-98.5233,29.461479999999998,Deco Pizzeria,34,D,100,3.5,$$,deco pizzeria,Deco Pizzeria,1815 fredsbg rd ,1815 fredericksburg rd,deco pizzeria,deco pizzeria,fredricksburg,fredericksburg,1,0
836,2019-07-30,Jeffrey Carrizales,2,"['2', '3']",78229,5242,['Chinese'],['delivery'],4649.9369807047715,67.0,-98.5613638,29.5042608,Lai Wah's Place,7,A,100,4.0,$,lai wah's place,Lai Wah's Place,5242 fredsbg rd ,5242 fredericksburg rd,lai wah's place,lai wahs place,fredricksburg,fredericksburg,1,1
837,2019-06-10,John Payelle,6,"['19', '19', '19', '21', '34', '42']",78249,5218,"['Fast Food', 'Burgers']",['delivery'],10430.306650031154,55.0,-98.58628,29.56434,Burger King,4,A,93,2.0,$,burger king #9061,Burger King,5218 de zavala rd ,5218 dezavala rd,burger king #9061,burger king,de zavala,dezavala,1,6
838,2019-09-09,Debra Hernandez,11,"['2', '7', '10', '18', '30', '31', '31', '37', '42', '45', '47']",78201,2311,"['Fast Food', 'Burgers', 'Tacos']",['delivery'],3388.0638895101038,11.0,-98.528633415699,29.466600100098802,Jack in the Box,34,D,85,2.0,$,jack in the box #934,Jack in the Box,2311 fredsbg rd ,2311 fredericksburg rd,jack   box #934,jack   box,fredricksburg,fredericksburg,1,5
839,2019-06-30,Diana Garcia,3,"['23', '31', '32']",78216,7400,"['Sushi Bars', 'American (New)']",[],3294.4299275900944,208.0,-98.495302,29.518962,Kona Grill,11,B,94,3.5,$$,get fried,Kona Grill,7400 san pedro av ,7400 san pedro ave,get fried,kon grill,san pedro,san pedroe,1,6
840,2019-08-19,Cicily Martinez,4,"['15', '18', '22', '45']",78201,542,"['Mexican', 'Breakfast & Brunch']",['delivery'],5187.693155585914,26.0,-98.50971623941221,29.447963081276697,Peter El Norteno,35,D,91,4.0,$,peter el norteno,Peter El Norteno,542 fredsbg rd ,542 fredericksburg rd,peter  norteno,peter  norteno,fredricksburg,fredericksburg,1,0
841,2019-06-30,Diana Garcia,3,"['21', '30', '35']",78216,7400,"['Juice Bars & Smoothies', 'Ice Cream & Frozen Yogurt']",[],3161.769144988496,4.0,-98.496449,29.518194,Häagen-Dazs,11,B,97,4.5,$$,haagen dazs,Häagen-Dazs,7400 san pedro av ,7400 san pedro ave,haagen dazs,häagendazs,san pedro,san pedroe,1,2
842,2019-09-17,Amanda Cantu,5,"['9', '21', '30', '32', '34']",78222,4642,"['Mexican', 'Spanish', 'Latin American']",['delivery'],15383.122931296646,641.0,-98.40054,29.398000000000003,Pollos Asados Los Norteños,21,C,94,4.5,$,pollos asados los nortenos,Pollos Asados Los Norteños,4642 rigsby av ,4642 rigsby ave,pol asados  nortenos,pol asados  norteños,rigsby,rigsbye,1,1
843,2019-08-29,Bernard Capdeboscq,14,"['2', '10', '10', '19', '20', '30', '30', '38', '39', '40', '42', '43', '45', '45']",78217,8534,"['Delis', 'Sandwiches', 'Caterers']","['pickup', 'delivery']",10388.671718046968,34.0,-98.41041700000001,29.5176414,Schlotzsky's,16,B,80,3.0,$,schlotzsky's,Schlotzsky's,8534 perrin beitel ,8534 perrin-beitel rd,schlotzsky's,schlotzskys,perrin beitel,perrin-beitel,1,1
844,2019-09-06,Amanda Cantu,2,"['21', '30']",78220,4525,['Pizza'],[],15222.490832369056,3.0,-98.4024902,29.398294500000002,Papa John's Pizza,21,C,100,3.0,$,papa john's pizza,Papa John's Pizza,4525 rigsby av ,4525 rigsby ave,pap john's pizza,pap johns pizza,rigsby,rigsbye,1,1
845,2019-09-09,Raul Jimenez,6,"['7', '32', '34', '42', '44', '44']",78213,4502,"['Mexican', 'Cafes']",['delivery'],1730.1819108719517,11.0,-98.52566,29.506520000000002,Cafe San Luis,8,A,94,4.0,$,cafe san luis #3,Cafe San Luis,4502 west av ,4502 west ave,cafe s luis #3,cafe s luis,west,weste,1,3
846,2019-08-19,Jeffrey Carrizales,19,"['2', '5', '10', '10', '10', '10', '31', '31', '31', '33', '36', '39', '39', '42', '45', '45', '45', '45', '45']",78229,5562,"['American (Traditional)', 'Bars', 'Breakfast & Brunch']",['delivery'],5223.717251038866,89.0,-98.5655136108398,29.509630203247102,Highlander Bar and Grill,7,A,89,3.0,$,highlander bar & grill,Highlander Bar and Grill,5562 fredsbg rd ,5562 fredericksburg rd,highlander bar & grill,highlander bar and grill,fredricksburg,fredericksburg,1,3
